scenario,rep,scope,phase,mode,consensus,batch,tps,k_fault,fault_profile,fault_nodes,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ca_orderer,0.006667,0.28,9.007268,9.007268,0.0016,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,ca
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ca_org1,0.000476,0.02,9.629448,9.736028,0.0015,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,ca
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ca_org2,0.004762,0.2,9.514779,9.514779,0.0015,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,ca
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,couchdb0,13.726905,112.38,58.780674,62.484644,9.5,13.02,0.0,25.6,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,couchdb1,18.020476,84.94,57.199821,63.596134,11.0,12.32,0.0,25.6,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.003333,0.11,85.605745,85.605745,0.0,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,10.515952,35.8,74.554003,81.53727,24.752,26.8552,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer.example.com,5.219048,23.97,59.199605,184.025088,86.5,652.0,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer10.example.com,9.814286,38.27,185.905035,294.02071,113.0,38.3,0.0,107.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer2.example.com,3.065476,18.49,51.168012,162.319565,133.0,5.12,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer3.example.com,3.805952,22.81,54.133984,170.603315,133.0,5.18,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer4.example.com,24.519048,319.86,185.293366,270.952038,238.0,257.84,0.0,107.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer5.example.com,9.579762,39.83,186.681481,298.110157,115.0,37.64,0.0,107.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer6.example.com,9.579286,38.01,178.97944,289.721549,116.0,37.63,0.0,107.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer7.example.com,11.4,44.05,185.008752,278.921216,116.0,37.62,0.0,107.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer8.example.com,8.72,37.89,184.000122,300.941312,116.0,37.61,0.0,107.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer9.example.com,11.876667,48.64,184.789051,297.061581,112.0,128.7,0.0,107.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,peer0.org1.example.com,6.305476,36.41,241.192453,275.041485,67.0,10.0,0.0,59.3,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,peer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,peer0.org2.example.com,31.846667,72.34,335.871376,481.820672,184.6,488.4,0.0,59.3,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,peer
SmartBFT_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ORDERERS_AGG,9.757952,63.182,145.515885,254.667653,1278.5,1237.64,0.0,1142.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderers_agg
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ca_orderer,0.004318,0.19,9.323247,9.797894,0.0024,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,ca
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ca_org1,0.0,0.0,10.010373,10.457448,0.0024,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,ca
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ca_org2,0.000909,0.04,10.159748,10.48576,0.0025,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,ca
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,couchdb0,12.135682,48.91,56.690546,64.623739,8.445,4.771,0.0,9.35,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,couchdb1,4.109545,25.51,57.537987,65.651343,5.756,2.092,0.0,9.44,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,9.830227,25.82,75.492944,78.307656,41.078,30.4068,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.002727,0.09,52.43595,52.449772,0.013,0.01008,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer.example.com,4.285227,21.57,25.516859,98.796831,32.8,186.0,0.0,37.4,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer10.example.com,7.114773,18.63,133.054285,263.612006,106.55,115.716,0.0,42.748,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer2.example.com,3.253636,19.38,19.172736,76.241961,38.2,2.6,0.0,37.4,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer3.example.com,2.640455,15.15,19.353138,82.0301,38.3,2.58,0.0,37.4,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer4.example.com,19.264545,556.79,133.360994,277.45321,350.554,94.027,0.0,42.748,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer5.example.com,13.415909,278.17,133.763742,346.134938,349.552,121.729,0.0,43.548,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer6.example.com,7.103409,21.34,134.292797,282.171802,111.554,94.63,0.0,42.748,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer7.example.com,7.1925,20.57,136.955226,288.148685,111.55,94.73,0.0,42.744,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer8.example.com,8.464091,21.97,135.4081,281.018368,106.551,95.429,0.0,42.748,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer9.example.com,8.089545,23.04,136.092534,272.839475,111.722,93.84,0.0,41.944,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,peer0.org1.example.com,26.750455,65.66,273.692635,379.374797,171.38,617.44,0.0,22.427,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,peer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,peer0.org2.example.com,3.189773,15.42,144.353168,151.728947,23.34,6.036,0.0,22.427,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,peer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ORDERERS_AGG,8.082409,99.661,100.697041,226.844738,1357.333,901.281,0.0,411.428,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderers_agg
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ca_orderer,0.0,0.0,8.994685,8.994685,0.001,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,ca
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ca_org1,0.004545,0.2,9.678356,9.678356,0.001,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,ca
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ca_org2,0.0,0.0,9.543352,9.641656,0.001,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,ca
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,couchdb0,5.795682,28.43,55.869797,58.049167,3.2,4.29,0.0,8.1,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,couchdb1,11.165455,30.68,54.735906,57.000591,5.1,8.93,0.0,8.1,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.001136,0.01,77.835796,77.835796,0.0,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,10.040455,36.72,72.483769,75.119985,24.787,26.8844,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer.example.com,4.717273,30.7,55.24089,195.664282,78.1,587.0,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer10.example.com,8.343864,29.07,198.614593,298.634445,88.0,91.6,0.0,34.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer2.example.com,3.836136,27.77,52.524125,172.071322,133.0,4.7,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer3.example.com,3.909091,27.97,50.789208,169.764454,133.0,4.7,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer4.example.com,10.671591,177.05,196.45548,322.332262,276.0,75.28,0.0,34.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer5.example.com,8.690909,95.06,196.755754,399.612314,279.0,112.6,0.0,34.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer6.example.com,7.877045,28.62,195.619002,299.158733,84.0,76.38,0.0,34.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer7.example.com,8.360455,29.08,198.614593,333.552026,88.0,75.91,0.0,33.0,SmartBFT_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_high-impact,orderer
